text,category,priority,source,category_encoded,priority_encoded
raped haras assaulted injured offence,Security / Discipline,High,synth_highacc,6,2
fare driver increased meter headlight,Transport,Medium,synth_highacc,5,0
i am currently in the registrar s office and they are refusing to let me speak to a supervisor even though the clerk has made a major error on my file i m not leaving until this is resolved,Administration,Medium,complaint_triage,7,0
drink egg queue juice cheap,Canteen,Low,synth_highacc,9,1
upload password driver scanner adapter,IT Support,High,synth_highacc,0,2
harassment corridor filed abusing raped,Security / Discipline,Low,synth_highacc,6,1
the door to the storage room has a few old stickers on it that are half peeled removing them and cleaning the adhesive would make the hallway look much tidier and more official,Maintenance,Low,complaint_triage,4,1
there is a stray dog on campus that looks very aggressive it s been growling at people walking to the dining hall and i m worried it might bite a student who isn t paying attention,Security / Discipline,Medium,complaint_triage,6,0
locate renew shelf absent card,Library,Medium,synth_highacc,8,0
print abstract black silent article,Library,Low,synth_highacc,8,1
account installment credited delayed card,Fees / Finance,Low,synth_highacc,3,1
transfer affidavit certificate clerk enrollment,Administration,High,synth_highacc,7,2
flush sink dirty mosquito chair,Hostels,Medium,synth_highacc,1,0
lecture homework timing seminar workshop,Academics,Low,synth_highacc,2,1
need a duplicate copy of the first semester fee challan i lost my original file and the bank requires a copy to process my current loan top up the online portal doesn t show records that old can the accounts office issue a stamped duplicate this week,Fees / Finance,Medium,complaint_triage,3,0
rate overcharge increased overcharge price,Canteen,High,synth_highacc,9,2
journal fine missing membership scan,Library,Medium,synth_highacc,8,0
finance online section processed pending,Fees / Finance,High,synth_highacc,3,2
investigate stalk complaint vandalism teasing,Security / Discipline,High,synth_highacc,6,2
mosquito noisy inverter bathroom locker,Hostels,Low,synth_highacc,1,1
electrician socket leak repair garbage,Maintenance,Low,synth_highacc,4,1
circular procedure clarification affidavit guideline,Administration,Low,synth_highacc,7,1
staircase almirah water laundry towel,Hostels,Medium,synth_highacc,1,0
exam delayed timetable midterm postpone,Academics,High,synth_highacc,2,2
tea hygiene cold cheap cook,Canteen,High,synth_highacc,9,2
construction tile debris plumber garbage,Maintenance,High,synth_highacc,4,2
fixture replace replacement mopping urgent,Maintenance,Medium,synth_highacc,4,0
fiction membership available aisle overdue,Library,Low,synth_highacc,8,1
wire leak exposed pipeline cracked,Maintenance,Medium,synth_highacc,4,0
patrol stalking increased investigate trespass,Security / Discipline,High,synth_highacc,6,2
processing download time submission download,Administration,Low,synth_highacc,7,1
score grade improvement seminar internship,Academics,High,synth_highacc,2,2
practical paper missed score mentor,Academics,Low,synth_highacc,2,1
chair towel broken service expensive,Hostels,High,synth_highacc,1,2
install configure connect monitor adapter,IT Support,Medium,synth_highacc,0,0
the bus schedule on the mobile app is completely different from the one printed at the bus stop which one are we supposed to follow,Transport,Low,complaint_triage,5,1
borrow silent magazine return counter,Library,Low,synth_highacc,8,1
hammer floor drill screwdriver worn,Maintenance,Low,synth_highacc,4,1
enrollment missing confirmed endorse stamp,Administration,Low,synth_highacc,7,1
pickup license missed shuttle seat,Transport,Low,synth_highacc,5,1
fiction abstract available thesis return,Library,High,synth_highacc,8,2
clerk submission rude signature pending,Administration,High,synth_highacc,7,2
cctv corridor footage stole insulting,Security / Discipline,Low,synth_highacc,6,1
bullied fraud harassed danger vandalism,Security / Discipline,Medium,synth_highacc,6,0
grill door welding repair socket,Maintenance,Medium,synth_highacc,4,0
mosquito drainage infestation dirty bed,Hostels,Medium,synth_highacc,1,0
install configure keyboard keyboard email,IT Support,High,synth_highacc,0,2
stipend card disbursed late audit,Fees / Finance,Low,synth_highacc,3,1
bibliography newspaper section expired rack,Library,Low,synth_highacc,8,1
thesis curriculum approval deadline paper,Academics,Low,synth_highacc,2,1
can the finance office start sending payment successful notifications via the university s official whatsapp bot it s a more reliable way to keep a record than just relying on the website portal,Fees / Finance,Low,complaint_triage,3,1
photocopy penalty charges borrow card,Library,Medium,synth_highacc,8,0
mattress sink hard locker locker,Hostels,High,synth_highacc,1,2
vandalism scam property bully sexually,Security / Discipline,Medium,synth_highacc,6,0
fir accused theft complaint theft,Security / Discipline,High,synth_highacc,6,2
waiver finance rejected tuition penalty,Fees / Finance,Low,synth_highacc,3,1
schedule vehicle weekend taillight clutch,Transport,High,synth_highacc,5,2
guest access request for shared site external collaborator needs two week access enable sharing for the specific library only,IT Support,Low,complaint_triage,0,1
cashier outstanding counter invoice refund,Fees / Finance,Low,synth_highacc,3,1
urgent the compiler says no license found for the lab software i have a deadline tonight and i can t build my project can i get a temporary code or something,IT Support,High,complaint_triage,0,2
conductor mandatory behaviour charges route,Transport,Medium,synth_highacc,5,0
driver mirror fare conductor mandatory,Transport,Medium,synth_highacc,5,0
laptop cloud screen backup crash,IT Support,Medium,synth_highacc,0,0
helmet indicator traffic license provided,Transport,Low,synth_highacc,5,1
research silent zone reference audiobook,Library,Low,synth_highacc,8,1
scholar result registration curriculum score,Academics,Low,synth_highacc,2,1
pipeline tube leaking fixture roof,Maintenance,Medium,synth_highacc,4,0
configure install setup configure keyboard,IT Support,Medium,synth_highacc,0,0
report internship submission placement final,Academics,Low,synth_highacc,2,1
chapter seminar summary teacher mentor,Academics,Medium,synth_highacc,2,0
deduction refund wrong outstanding reimbursement,Fees / Finance,Low,synth_highacc,3,1
the driver missed the turn for the east dorms and refused to go back he told us we had to walk from the next stop which is over a mile away in the dark,Transport,Medium,complaint_triage,5,0
weapon working found harrass senior,Security / Discipline,Low,synth_highacc,6,1
card audit declined audit scholarship,Fees / Finance,Low,synth_highacc,3,1
tap bucket dripping balcony toilet,Hostels,High,synth_highacc,1,2
assignment teacher deadline assignment cancel,Academics,Low,synth_highacc,2,1
invoice waiver pending bill receipt,Fees / Finance,High,synth_highacc,3,2
detergent noisy balcony hanger corridor,Hostels,Low,synth_highacc,1,1
wire damage exposed urgent brick,Maintenance,High,synth_highacc,4,2
raped abuse assaulted assault tease,Security / Discipline,Low,synth_highacc,6,1
valve tile damaged pipeline carpenter,Maintenance,High,synth_highacc,4,2
overcharge price cup water worth,Canteen,Low,synth_highacc,9,1
danger stolen assaulted unsafe vandalism,Security / Discipline,Medium,synth_highacc,6,0
canteen lunch stale worth food,Canteen,Medium,synth_highacc,9,0
refund charges process audit installment,Fees / Finance,Medium,synth_highacc,3,0
brake clutch fuel van taxi,Transport,Low,synth_highacc,5,1
pillow almirah flat blanket door,Hostels,High,synth_highacc,1,2
dust pipeline pipeline drill hammer,Maintenance,Low,synth_highacc,4,1
charger ram adapter offline shutdown,IT Support,High,synth_highacc,0,2
warden cotton geyser bunk,Hostels,Low,synth_highacc,1,1
bully offence complaint stalk prohibited,Security / Discipline,Medium,synth_highacc,6,0
traffic van route accident cab,Transport,High,synth_highacc,5,2
ventilator detergent exhaust inverter detergent,Hostels,High,synth_highacc,1,2
drill plaster noise fixture fixture,Maintenance,Low,synth_highacc,4,1
projector network blurry patch backup,IT Support,Low,synth_highacc,0,1
mirror shuttle cracked horn horn,Transport,Low,synth_highacc,5,1
thesis workshop quiz seminar lecturer,Academics,High,synth_highacc,2,2
refund transaction delayed transfer charges,Fees / Finance,Low,synth_highacc,3,1
taste taste bad queue cup,Canteen,High,synth_highacc,9,2
i d like to report that the admin office is frequently closing 15 minutes earlier than the posted time i got there at 4 15 yesterday and the doors were already locked,Administration,Low,complaint_triage,7,1
theft vandalism fought vandalism,Security / Discipline,Medium,synth_highacc,6,0
lecture curriculum cancelled grade tutorial,Academics,High,synth_highacc,2,2
sabzi daal bill pickle quality,Canteen,Low,synth_highacc,9,1
electrician hole wiring mopping worn,Maintenance,High,synth_highacc,4,2
i noticed that the fire extinguishers in the old dorm building are all expired the inspection tags say they were last checked three years ago,Security / Discipline,Medium,complaint_triage,6,0
deadline submission missing stamp notarized,Administration,Low,synth_highacc,7,1
counter volume staff librarian audiobook,Library,Low,synth_highacc,8,1
cycle bicycle gear taxi clutch,Transport,Low,synth_highacc,5,1
i think it would be a good idea to put a bench at the north gate pickup point there is currently nowhere to sit while waiting for the loop bus which is a bit of a hassle when you re carrying heavy books or a laptop bag,Transport,Low,complaint_triage,5,1
locker door key roommate bed,Hostels,Low,synth_highacc,1,1
canteen hygiene costly dinner vegetable,Canteen,Low,synth_highacc,9,1
evidence molest haras interrogate investigate,Security / Discipline,Medium,synth_highacc,6,0
the wi fi in the admin lobby is non existent since we have to wait there for hours it would be nice to at least be able to do some homework while we sit,Administration,Low,complaint_triage,7,1
verification dean done dean submit,Administration,Low,synth_highacc,7,1
invoice statement duplicate transaction deposit,Fees / Finance,Low,synth_highacc,3,1
vpn antivirus slow server charger,IT Support,Medium,synth_highacc,0,0
admission pending cancellation status stamp,Administration,Low,synth_highacc,7,1
water balcony supply roommate pillow,Hostels,High,synth_highacc,1,2
inverter towel backup service locker,Hostels,Medium,synth_highacc,1,0
lunch canteen delayed coffee tea,Canteen,High,synth_highacc,9,2
firewall internet restricting log wifi,IT Support,High,synth_highacc,0,2
antivirus router patch firewall error,IT Support,High,synth_highacc,0,2
towel staircase rough noisy corridor,Hostels,High,synth_highacc,1,2
transaction outstanding error outstanding loan,Fees / Finance,Medium,synth_highacc,3,0
paint plaster fix broken tile,Maintenance,Low,synth_highacc,4,1
dinner rate served oil menu,Canteen,High,synth_highacc,9,2
configure processor setup software shutdown,IT Support,Medium,synth_highacc,0,0
scholarship reimbursement renewal tax charges,Fees / Finance,Medium,synth_highacc,3,0
question syllabus paper seminar grade,Academics,Medium,synth_highacc,2,0
bus bus cleaning cycle license,Transport,Medium,synth_highacc,5,0
